season,week,celebrity_name,fan_vote_share,mean,std,cv,certainty,ci_low,ci_high,judge_total,eliminated,week_type,regime
1,3,Rachel Hunter,0.42865552877716695,0.41969853167472265,0.0,0.0,1.0,0.41969853167472265,0.41969853167472265,26.0,False,single_elim,rank
1,3,Joey McIntyre,0.1576935563815933,0.15136090825765533,0.013240386716589888,0.08747560297439107,0.9195608593561698,0.12250415442214853,0.15439846129297186,22.0,False,single_elim,rank
1,4,John O'Hurley,0.2949341624289543,0.258808864124006,0.00014503101361381112,0.00056037884986938,0.9994399349987119,0.2587605204528014,0.25924395716484744,21.0,False,single_elim,rank
1,4,Kelly Monaco,0.4862642270527435,0.426703679326988,0.0002391157170563041,0.0005603788498694124,0.9994399349987119,0.4266239740879692,0.4274210264781569,26.0,False,single_elim,rank
1,4,Rachel Hunter,0.03991499840847566,0.0045534218484174355,0.0005578272085709693,0.12250725435528118,0.8908628395229,0.0028799402227045272,0.004739364251274425,25.0,True,single_elim,rank
1,4,Joey McIntyre,0.17888661210982665,0.15697551109661062,8.796575636597359e-05,0.0005603788498693598,0.9994399349987119,0.15694618917782202,0.1572394083657086,20.0,False,single_elim,rank
1,5,John O'Hurley,0.506480391055654,0.4140854404196782,5.551115123125783e-17,1.3405723991405475e-16,0.9999999999999998,0.41408544041967815,0.41408544041967815,27.0,False,no_elim,rank
1,5,Kelly Monaco,0.3071958857184984,0.24621441560832774,0.02153775446632578,0.08747560297439101,0.9195608593561698,0.19927396801357472,0.25115551535514374,23.5,False,no_elim,rank
1,5,Joey McIntyre,0.1863237232258476,0.15727462016563792,0.02153775446632578,0.13694361139542238,0.8795510964458957,0.15233352041882178,0.20421506776039067,22.5,False,no_elim,rank
1,6,John O'Hurley,0.37754066879814546,0.2731301809528731,5.551115123125783e-17,2.032406343290049e-16,0.9999999999999998,0.27313018095287306,0.27313018095287306,27.0,False,finals,rank
1,6,Kelly Monaco,0.6224593312018546,0.45031553900717675,5.551115123125783e-17,1.232716760199855e-16,0.9999999999999998,0.4503155390071768,0.4503155390071768,27.5,False,finals,rank
2,1,Tatum O'Neal,0.24068690529785797,0.20461455810310514,0.05048930351288635,0.24675323193496732,0.802083342866491,0.11570780105645537,0.24068690529785797,23.0,False,single_elim,rank
2,1,Tia Carrere,0.03257343049982939,0.03403724557722489,0.0071220282274530216,0.20924220237781332,0.8269641913205092,0.025817900180149542,0.053704507724741016,20.0,False,single_elim,rank
2,1,George Hamilton,0.011983095409314049,0.012368667470187252,0.0016949662846835625,0.13703709706555012,0.8794787809305311,0.011962346188185022,0.016064282071760857,18.0,False,single_elim,rank
2,1,Lisa Rinna,0.01975678429016513,0.02000380070427191,0.003342752066862569,0.16710584734773465,0.8568203152032138,0.015659348028661018,0.026485523550238848,19.0,False,single_elim,rank
2,1,Stacy Keibler,0.08854376421825984,0.10312316626484015,0.04887273719792139,0.473925878811816,0.6784601684354273,0.053704507724741016,0.240686905297858,22.0,False,single_elim,rank
2,1,Jerry Rice,0.053704507724741016,0.05506137691796894,0.012813657747792888,0.23271589751347518,0.8112169251788762,0.03257343049982939,0.08854376421825984,21.0,False,single_elim,rank
2,1,Giselle Fernandez,0.14598398745450192,0.17946993237840422,0.08263699210107979,0.4604503439988122,0.6847203015899412,0.08854376421825984,0.39649923842171353,23.0,False,single_elim,rank
2,1,Master P,0.007268114764010678,0.0072662270081936915,4.493757685858344e-06,0.0006184444390178013,0.9993819377981139,0.007255529725230767,0.007268114764010679,12.0,False,single_elim,rank
2,1,Drew Lachey,0.3968256203435658,0.3811221988930914,0.04688171830761299,0.1230096762764632,0.8904642774901784,0.2404681066931229,0.39682562034356583,24.0,False,single_elim,rank
2,1,Kenny Mayne,0.0026737899977541577,0.0029328266827123605,0.0006166306486653345,0.21025130884824642,0.8262746693095211,0.0026737899977541577,0.00440070123080884,13.0,True,single_elim,rank
2,2,Tatum O'Neal,0.0044328640073823065,0.001623443562191682,0.0,0.0,1.0,0.001623443562191682,0.001623443562191682,17.0,True,single_elim,rank
2,2,Tia Carrere,0.0327546808294784,0.05015959102875498,0.021307919596427735,0.42480249857325486,0.7018516608451792,0.03260773561111235,0.08863701517888359,22.0,False,single_elim,rank
2,2,George Hamilton,0.05400333899855475,0.047729662824022044,0.01692967462136405,0.3546992293614831,0.7381712326442635,0.03260773561111235,0.08863701517888359,22.0,False,single_elim,rank
2,2,Lisa Rinna,0.01986671817218028,0.019777591391943107,6.938893903907228e-18,3.508462565736877e-16,0.9999999999999996,0.0197775913919431,0.0197775913919431,20.0,False,single_elim,rank
2,2,Stacy Keibler,0.39903370138989036,0.3972435421545918,5.551115123125783e-17,1.397408525011466e-16,0.9999999999999998,0.39724354215459173,0.39724354215459173,29.0,False,single_elim,rank
2,2,Jerry Rice,0.08903645369574696,0.08574167179631266,0.030799574684803547,0.3592136010360378,0.7357195360889317,0.0426555681592523,0.1461377322967955,23.0,False,single_elim,rank
2,2,Giselle Fernandez,0.14679629507588507,0.13751262472910875,0.02053186279437283,0.14930892952424776,0.8700880801595672,0.08863701517888359,0.1461377322967955,24.0,False,single_elim,rank
2,2,Master P,0.012049773679297467,0.011995715554482148,0.0,0.0,1.0,0.011995715554482148,0.011995715554482148,16.0,False,single_elim,rank
2,2,Drew Lachey,0.24202617415158417,0.24094038768960782,0.0,0.0,1.0,0.24094038768960782,0.24094038768960782,27.0,False,single_elim,rank
2,3,Tia Carrere,0.14858673156296537,0.15291647508386183,0.03198216432351632,0.20914793063322176,0.8270286659435521,0.11606896718285002,0.24121769077253666,26.0,False,single_elim,rank
2,3,George Hamilton,0.054662003772874806,0.05382199229391155,6.299456495108788e-06,0.0001170424249758104,0.9998829712723502,0.053816294221117694,0.053828956605104034,22.0,False,single_elim,rank
2,3,Lisa Rinna,0.09012240831942935,0.09161545280961318,0.01254271330705154,0.13690608868262272,0.879580125354715,0.08872806899261312,0.11895687291839539,25.0,False,single_elim,rank
2,3,Stacy Keibler,0.4039006123577308,0.30214019115260893,0.09060252975972445,0.2998691746837538,0.769308188451573,0.1463042041222099,0.3977451801020172,27.0,False,single_elim,rank
2,3,Jerry Rice,0.033154181209576215,0.03264468849307444,3.820813503810215e-06,0.0001170424249758364,0.9998829712723502,0.032641232437223694,0.032648912561336466,19.0,False,single_elim,rank
2,3,Giselle Fernandez,0.0044869305044759784,0.0004920282598914524,0.00011698483679517852,0.23776040185372047,0.8079108028519568,0.0003626966566212625,0.000597845026203426,22.0,True,single_elim,rank
2,3,Master P,0.020109027401276455,0.019800004447817855,2.3174405351044136e-06,0.0001170424249758094,0.9998829712723502,0.019797908243982698,0.01980256647472749,14.0,False,single_elim,rank
2,3,Drew Lachey,0.24497810487167107,0.32727584312771735,0.07784096868464557,0.2378451398695767,0.807855496451974,0.24118789761688075,0.39774518010201726,27.0,False,single_elim,rank
2,4,Tia Carrere,0.09052860387367777,0.08171402249796049,0.013959296008031018,0.1708310958303323,0.8540941588938736,0.05379543048189844,0.08869367050197599,25.0,False,single_elim,rank
2,4,George Hamilton,0.03330361220307945,0.03262857793971097,0.0,0.0,1.0,0.03262857793971097,0.03262857793971097,21.0,False,single_elim,rank
2,4,Lisa Rinna,0.14925643481331857,0.19840592956355477,0.047193871838201736,0.23786522883674335,0.8078423859919937,0.14623114113307634,0.2410943928248554,26.0,False,single_elim,rank
2,4,Stacy Keibler,0.2460822588655854,0.1889196043943769,0.047193871838201736,0.2498092878687313,0.8001220743888655,0.14623114113307634,0.2410943928248554,26.0,False,single_elim,rank
2,4,Jerry Rice,0.054908373830365446,0.060775078485913944,0.013959296008031018,0.22968783185144573,0.813214520057808,0.05379543048189844,0.08869367050197599,24.0,False,single_elim,rank
2,4,Master P,0.020199661880347487,0.0009852976785704555,2.168404344971009e-19,2.2007606352194945e-16,0.9999999999999998,0.0009852976785704552,0.0009852976785704552,8.0,True,single_elim,rank
2,4,Drew Lachey,0.4057210545336259,0.3974974536968715,5.551115123125783e-17,1.396515895007222e-16,0.9999999999999998,0.39749745369687145,0.39749745369687145,28.0,False,single_elim,rank
2,5,Tia Carrere,0.033990202807025804,0.0005860876077243178,5.124939898735019e-05,0.0874432393927304,0.9195882265620023,0.0004743921321727901,0.000597845026203426,22.0,True,single_elim,rank
2,5,George Hamilton,0.09239495063597586,0.09674989248528572,0.02683578499956922,0.27737276301005254,0.7828568362797714,0.0538162942211177,0.14628785465626976,24.0,False,single_elim,rank
2,5,Lisa Rinna,0.15233352041882176,0.13189962923677037,0.024925113037371906,0.18897030402283646,0.8410638992551264,0.08872806899261312,0.14630592511862464,25.0,False,single_elim,rank
2,5,Stacy Keibler,0.4140854404196781,0.39765629518967704,2.0391597394531797e-05,5.1279453239399274e-05,0.999948723176208,0.397651617036396,0.3977007376458472,30.0,False,single_elim,rank
2,5,Jerry Rice,0.056040370363354644,0.0601860941006494,0.021164043395861223,0.3516434105271647,0.7398401029528805,0.053816294221117694,0.11894695646603279,23.0,False,single_elim,rank
2,5,Drew Lachey,0.2511555153551437,0.2411907350602765,1.236812902029932e-05,5.1279453239397336e-05,0.999948723176208,0.24118789761688073,0.2412176907725366,27.0,False,single_elim,rank
2,6,George Hamilton,0.03600811066476384,0.00026995555659344115,6.805336223005308e-05,0.2520909852303685,0.7986640042904014,0.000220018041193845,0.00036269665662126254,23.0,True,single_elim,rank
2,6,Lisa Rinna,0.1613771560097956,0.1463358495968799,9.961335697782138e-06,6.807173857413084e-05,0.999931932894872,0.14632227458456476,0.14634315921889574,27.0,False,single_elim,rank
2,6,Stacy Keibler,0.4386685907098278,0.3351762830191404,0.07667729211160383,0.22876705780290887,0.8138239006732857,0.24124464648479674,0.3978019504240131,30.0,False,single_elim,rank
2,6,Jerry Rice,0.09788019289716988,0.08875717939560428,6.041855512401103e-06,6.807173857420178e-05,0.999931932894872,0.08874894573442915,0.08876161290546779,23.0,False,single_elim,rank
2,6,Drew Lachey,0.266065949718443,0.3038728256885247,0.076675429907024,0.2523273666649539,0.7985132534978282,0.24124464648479668,0.3978019504240131,30.0,False,single_elim,rank
2,7,Lisa Rinna,0.06414768542935739,0.00012558306098319955,1.874905931158894e-05,0.14929608471716727,0.8700978044714146,8.095137259112715e-05,0.00013345924128768295,26.5,True,single_elim,rank
2,7,Stacy Keibler,0.47399084625407806,0.3430509552172097,0.07466215476426023,0.21764158830861255,0.8212597283155123,0.24129996884925659,0.3978473597339141,27.5,False,single_elim,rank
2,7,Jerry Rice,0.17437148764032928,0.14635698217353998,2.7444003896319975e-06,1.8751414171534895e-05,0.9999812489374373,0.1463558292947775,0.1463635151531939,20.5,False,single_elim,rank
2,7,Drew Lachey,0.2874899806762354,0.2960904395182231,0.07466549736769794,0.25217125378714766,0.7986128071344358,0.24129996884925659,0.3978572835903171,27.5,False,single_elim,rank
2,8,Stacy Keibler,0.1863237232258476,0.17926336007275614,2.7755575615628914e-17,1.5483128066083323e-16,0.9999999999999998,0.17926336007275612,0.17926336007275612,28.6665,False,finals,rank
2,8,Jerry Rice,0.3071958857184984,0.2955553148091291,0.0,0.0,1.0,0.2955553148091291,0.2955553148091291,26.666600000000003,False,finals,rank
2,8,Drew Lachey,0.506480391055654,0.48728833419428375,5.551115123125783e-17,1.1391849001073217e-16,0.9999999999999998,0.4872883341942837,0.4872883341942837,28.9998,False,finals,rank
3,1,Harry Hamlin,0.11349344200917746,0.11407115366742941,0.0017607214218911954,0.015435290739887834,0.98479933592948,0.11131098289398264,0.11744044940956452,17.0,False,single_elim,percent
3,1,Vivica A. Fox,0.0908163311737854,0.09081048584753147,0.0019242808327121022,0.021190073092912657,0.9792496287897379,0.08814777702420377,0.0938676200108731,22.0,False,single_elim,percent
3,1,Monique Coleman,0.10462718929430406,0.10400257779614772,0.0019543779445344686,0.01879162984176397,0.9815549821069076,0.10025270129234005,0.10720776301168143,19.0,False,single_elim,percent
3,1,Joey Lawrence,0.09534791522904185,0.09605011032672078,0.002285267062839537,0.023792445995804174,0.9767604790513353,0.09253314454120345,0.09993324635853607,21.0,False,single_elim,percent
3,1,Mario Lopez,0.07303499008513506,0.07348074973048009,0.002515547145387413,0.03423409742843103,0.9668990826027181,0.06883777971331068,0.07743028757439688,26.0,False,single_elim,percent
3,1,Emmitt Smith,0.08186116658494406,0.08200355051254074,0.0019031944848677152,0.02320868392858991,0.9773177414410904,0.0789426962499054,0.08546486451162091,24.0,False,single_elim,percent
3,1,Shanna Moakler,0.10898016206223114,0.10910034128900328,0.0018290893434941325,0.01676520276548846,0.9835112347276549,0.10598245704743128,0.11243305346452905,18.0,False,single_elim,percent
3,1,Willa Ford,0.09081625951567289,0.09038764635693833,0.0022299167230680943,0.024670591756114708,0.9759233924008364,0.08678701410485345,0.09385080553889884,22.0,False,single_elim,percent
3,1,Sara Evans,0.12278400242922864,0.12253069597091089,0.001891910927238976,0.01544030181374405,0.9847944760650477,0.12055055499103301,0.1271238367925575,15.0,False,single_elim,percent
3,1,Jerry Springer,0.11823754161630895,0.11756168850225246,0.002387633046086045,0.020309618520325166,0.9800946515139409,0.11318825537460767,0.12158087286000215,16.0,False,single_elim,percent
3,1,Tucker Carlson,1.000000170409229e-06,1.0000000448561111e-06,6.767595341669508e-14,6.767595038101513e-08,0.9999999323240542,9.999999999997785e-07,1.0000002255483198e-06,12.0,True,single_elim,percent
3,2,Harry Hamlin,0.11996181884858174,0.09959756281985467,0.002246981400900113,0.02256060627672487,0.9779371451058818,0.09633383059541756,0.102902424162966,21.0,False,single_elim,percent
3,2,Vivica A. Fox,0.10741524683095507,0.08629242062318287,0.002474100898849953,0.028671126397690528,0.9721279953700129,0.08157720194845194,0.09010548237892849,24.0,False,single_elim,percent
3,2,Monique Coleman,0.09897290032523522,0.07855444061294108,0.001935250613322993,0.024635788864674053,0.975956540721683,0.07576871498666762,0.08133004100651532,26.0,False,single_elim,percent
3,2,Joey Lawrence,0.08629866519455848,0.06587375649192097,0.0017567389645613244,0.026668267579013475,0.9740244552002177,0.0631636836453241,0.06899137561335453,29.0,False,single_elim,percent
3,2,Mario Lopez,0.11996181884858023,0.09926976175563341,0.0018919994187800429,0.019059171547499705,0.9812972866741808,0.09626945931275836,0.10321083528134926,21.0,False,single_elim,percent
3,2,Emmitt Smith,0.107415394410454,0.0869766577809258,0.00196423372057469,0.022583458259825794,0.9779152908475,0.08442946027261022,0.09127511728601057,24.0,False,single_elim,percent
3,2,Shanna Moakler,1.0000000256404024e-06,1.0000000958110298e-06,1.0207801434444334e-13,1.020780045642446e-07,0.9999998979220059,9.999999999995368e-07,1.0000002739353664e-06,22.0,True,single_elim,percent
3,2,Willa Ford,0.11153584359765169,0.09124876190613536,0.0017414348435459224,0.019084476404592536,0.9812729201097008,0.0885641820806873,0.09432420143247643,23.0,False,single_elim,percent
3,2,Sara Evans,0.12001729850512094,0.09937408346105922,0.0017505386387789324,0.017615645627211237,0.9826892936415559,0.09618617994405734,0.1024153228611126,21.0,False,single_elim,percent
3,2,Jerry Springer,0.1284200134388369,0.10866925049294585,0.0019957454251183487,0.018365318763727927,0.9819658835337962,0.10572574035802566,0.11165725786759917,19.0,False,single_elim,percent
3,3,Harry Hamlin,9.999999999999684e-07,1.0000001400110464e-06,1.4439685223186705e-13,1.443968320147155e-07,0.9999998556031888,9.99999999999625e-07,1.0000004274689523e-06,22.0,True,single_elim,percent
3,3,Vivica A. Fox,0.10677264027272022,0.061167551876685974,0.002440538032487774,0.03989922692031076,0.961631640944216,0.05644990509604038,0.06440476318263594,27.0,False,single_elim,percent
3,3,Monique Coleman,0.10679035147520359,0.061915476873081854,0.0019500316428400027,0.03149505973825086,0.9694665917777222,0.059048119692243016,0.06584019948851443,27.0,False,single_elim,percent
3,3,Joey Lawrence,0.13029526131234895,0.08406138829140936,0.0028112816351974386,0.0334431977907833,0.9676390556711045,0.07896879674552638,0.08818597832484491,22.0,False,single_elim,percent
3,3,Mario Lopez,0.13027568760998626,0.08528544841586905,0.0025769217387380076,0.030215256958870843,0.9706709284736624,0.08046813879097381,0.08992109529821583,22.0,False,single_elim,percent
3,3,Emmitt Smith,0.14441814266143535,0.09847724267749104,0.0019208283354742958,0.019505301765656968,0.9808678760847283,0.09520209454053735,0.1015845752899262,19.0,False,single_elim,percent
3,3,Willa Ford,0.13027568760997915,0.0840813431605691,0.0017942621669597932,0.02133959924419039,0.9791062646939547,0.08057221885828106,0.08757896240888738,22.0,False,single_elim,percent
3,3,Sara Evans,0.11614949790639129,0.07032964932268142,0.0018880428298092462,0.026845617004951416,0.973856228667311,0.0677662244125927,0.07454719519617727,25.0,False,single_elim,percent
3,3,Jerry Springer,0.13502173115193522,0.08943399317400844,0.0019615848825136075,0.021933325493998953,0.9785374202535215,0.08629117888641458,0.09253699714422084,21.0,False,single_elim,percent
3,4,Vivica A. Fox,1.0000000356383335e-06,1.0000000657770654e-06,9.624538814155994e-14,9.624538181082117e-08,0.9999999037546273,9.9999999999963e-07,1.0000002901848532e-06,24.0,True,single_elim,percent
3,4,Monique Coleman,0.1471565537467522,0.06861462365638253,0.0019768050342200186,0.02881025835133523,0.9719965288861878,0.06579929678433638,0.07223876476653147,24.0,False,single_elim,percent
3,4,Joey Lawrence,0.13214917365813364,0.055341535800172835,0.0022304259540312826,0.04030292838429534,0.9612584687741962,0.05197693941120849,0.05923890248564067,27.0,False,single_elim,percent
3,4,Mario Lopez,0.12250626914192812,0.046354987737031464,0.0024982113244115416,0.05389304250458907,0.9488628918390887,0.04246940879256278,0.050645606875874605,29.0,False,single_elim,percent
3,4,Emmitt Smith,0.14715576682724407,0.06937404667100781,0.0016056759608301626,0.02314519676853725,0.9773783849627227,0.06673596346145455,0.07298954283135965,24.0,False,single_elim,percent
3,4,Willa Ford,0.12734704927774115,0.05059421905402215,0.0020142132947496686,0.03981113519311338,0.9617131093852734,0.04701580288525176,0.05394008330541715,28.0,False,single_elim,percent
3,4,Sara Evans,0.16673263600327756,0.08758233922275131,0.0025086850485832846,0.028643731953800135,0.9721538847085623,0.08205061508022576,0.09032261921604946,20.0,False,single_elim,percent
3,4,Jerry Springer,0.15695155134488759,0.07902187643742399,0.0022820679541333366,0.028878939061140436,0.9719316452453652,0.07486397384259612,0.08288167017585281,22.0,False,single_elim,percent
3,5,Monique Coleman,0.15953804660359674,0.040932466607753355,0.002087018866876416,0.05098688253693211,0.9514866613616936,0.03777207343537071,0.04456952215677715,27.0,False,single_elim,percent
3,5,Joey Lawrence,0.17025659614950417,0.052341334787702046,0.0023868742337112845,0.04560208950330585,0.9563867651364696,0.04857501171195505,0.05599109741257252,25.0,False,single_elim,percent
3,5,Mario Lopez,0.15953804660359572,0.041624397731867616,0.0020648688104937785,0.04960717567122697,0.9527373889764967,0.038063676422917816,0.04533598199943545,27.0,False,single_elim,percent
3,5,Emmitt Smith,0.15953804660359613,0.04126120564911291,0.0019663825946512397,0.04765693497600247,0.9545109344624401,0.038083191459395614,0.04516061268463181,27.0,False,single_elim,percent
3,5,Willa Ford,1.000000001571552e-06,1.000000190487682e-06,2.656070412074625e-13,2.6560699061260254e-07,0.9999997343930799,9.999999999991743e-07,1.000000826543119e-06,27.0,True,single_elim,percent
3,5,Sara Evans,0.17556349562895468,0.055610295556288304,0.002421758798638762,0.04354874892163586,0.9582686012832293,0.05160671231027826,0.06001703444821876,24.0,False,single_elim,percent
3,5,Jerry Springer,0.17556476841075092,0.056668365804567335,0.0019642893150205623,0.034662889729250766,0.9664983734573478,0.05352752009026397,0.05929485101449049,24.0,False,single_elim,percent
3,6,Monique Coleman,0.2,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,23.0,False,no_elim,percent
3,6,Joey Lawrence,0.2,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,24.0,False,no_elim,percent
3,6,Mario Lopez,0.2,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,28.0,False,no_elim,percent
3,6,Emmitt Smith,0.2,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,25.0,False,no_elim,percent
3,6,Jerry Springer,0.2,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,18.0,False,no_elim,percent
3,7,Monique Coleman,0.25701767181743346,0.0002994236386804732,0.000271914593152188,0.9081266741346324,0.5240742208341681,4.279986903294398e-05,0.00092332520680236,27.0,False,single_elim,percent
3,7,Joey Lawrence,0.2465225542821662,9.246135662326603e-06,9.551071850930628e-06,1.0329798523124085,0.4918887901729829,1.0000000005033317e-06,3.0478551599640596e-05,28.5,False,single_elim,percent
3,7,Mario Lopez,0.24993621927167542,3.2627999399730776e-05,2.8471720447650877e-05,0.8726161876748657,0.5340122586687933,1.0000000344350851e-06,9.610510343464314e-05,28.0,False,single_elim,percent
3,7,Emmitt Smith,0.24652255462872497,1.0708628234898289e-05,1.419666504158363e-05,1.3257220934534077,0.42997398649428686,1.0000000004968724e-06,4.822733767542591e-05,28.5,False,single_elim,percent
3,7,Jerry Springer,1e-06,1.0000001723352552e-06,2.8390322619878083e-13,2.839031772722543e-07,0.9999997160969034,9.99999999999401e-07,1.0000008225867984e-06,23.0,True,single_elim,percent
3,8,Monique Coleman,0.0004674180585996078,1.0000001778975448e-06,2.7244382702343714e-13,2.7244377855635783e-07,0.9999997275562956,9.99999999999169e-07,1.0000008534376763e-06,26.5,True,single_elim,percent
3,8,Joey Lawrence,0.33730952113471574,1.00000002053394e-06,5.28087926899017e-14,5.2808791605529146e-08,0.9999999471912112,1.0000000000003748e-06,1.0000001433328367e-06,27.0,False,single_elim,percent
3,8,Mario Lopez,0.3249135396719724,1.0000000198466483e-06,5.046724976692043e-14,5.0467248765314693e-08,0.9999999495327537,1.0000000000003748e-06,1.0000001386046081e-06,28.5,False,single_elim,percent
3,8,Emmitt Smith,0.3373095211347123,1.0000000201723223e-06,5.0790824504440224e-14,5.0790823479871363e-08,0.999999949209179,1.0000000000003748e-06,1.0000001379932526e-06,27.0,False,single_elim,percent
3,9,Joey Lawrence,0.3333333333333333,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,29.5,False,no_elim,percent
3,9,Mario Lopez,0.3333333333333333,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,29.5,False,no_elim,percent
3,9,Emmitt Smith,0.3333333333333333,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,29.5,False,no_elim,percent
3,10,Mario Lopez,0.3333333333333333,0.1902037886939967,0.0002691776516573988,0.001415206571360451,0.9985867934078955,0.1900702684022578,0.19079169950378602,29.666600000000003,False,finals,percent
3,10,Emmitt Smith,0.6666666666666666,0.3804075773879934,0.0005383553033147976,0.001415206571360451,0.9985867934078955,0.3801405368045156,0.38158339900757204,29.666600000000003,False,finals,percent
4,1,John Ratzenberger,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,17.0,False,no_elim,percent
4,1,Ian Ziering,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,21.0,False,no_elim,percent
4,1,Clyde Drexler,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,16.0,False,no_elim,percent
4,1,Laila Ali,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,23.0,False,no_elim,percent
4,1,Apolo Anton Ohno,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,21.0,False,no_elim,percent
4,1,Shandi Finnessey,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,19.0,False,no_elim,percent
4,1,Paulina Porizkova,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,19.0,False,no_elim,percent
4,1,Heather Mills,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,18.0,False,no_elim,percent
4,1,Billy Ray Cyrus,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,13.0,False,no_elim,percent
4,1,Joey Fatone,0.09090909090909091,0.0909090909090909,1.3877787807814457e-17,1.5265566588595905e-16,0.9999999999999998,0.09090909090909091,0.09090909090909091,24.0,False,no_elim,percent
